frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
154, 5.1, 0.990007, 1, 0.109984, 0.241366, -0.964181, -0.100627, 0.24793, -0.963538, 0.156334, 0.488977, -0.858173, -0.05364, 0.506448, -0.8606
155, 5.13333, 0.989713, 1, 0.105069, 0.248944, -0.962802, -0.0959917, 0.252184, -0.962906, 0.149601, 0.504635, -0.850272, -0.0509707, 0.51866, -0.85346
156, 5.16667, 0.989498, 1, 0.113033, 0.234447, -0.965535, -0.0973109, 0.248157, -0.96382, 0.149604, 0.487047, -0.860467, -0.0598142, 0.51094, -0.857533
157, 5.2, 0.988802, 1, 0.0929562, 0.246167, -0.964759, -0.109869, 0.259657, -0.959431, 0.12468, 0.494238, -0.860339, -0.0772334, 0.516999, -0.852495
158, 5.23333, 0.989455, 1, 0.0836436, 0.242288, -0.966592, -0.118401, 0.260702, -0.958131, 0.110275, 0.487368, -0.866206, -0.0906343, 0.51377, -0.853127
159, 5.26667, 0.989272, 1, 0.113175, 0.249212, -0.961813, -0.115164, 0.259861, -0.958754, 0.136026, 0.489996, -0.861046, -0.0914398, 0.511779, -0.854237
160, 5.3, 0.988568, 1, 0.0895328, 0.267888, -0.959281, -0.127458, 0.283906, -0.950343, 0.111762, 0.511311, -0.852097, -0.104119, 0.536027, -0.837756
161, 5.33333, 0.987941, 1, 0.175187, 0.32305, -0.930026, -0.138697, 0.335825, -0.931657, 0.201409, 0.558538, -0.804655, -0.111313, 0.588213, -0.801008
162, 5.36667, 0.988203, 1, 0.192084, 0.320898, -0.927431, -0.141468, 0.333887, -0.931937, 0.220792, 0.560498, -0.798181, -0.111564, 0.591894, -0.798258
163, 5.4, 0.987723, 1, 0.17575, 0.318851, -0.931368, -0.155096, 0.319074, -0.934953, 0.210929, 0.546486, -0.81047, -0.119321, 0.565949, -0.815759
164, 5.43333, 0.988439, 1, 0.17384, 0.299903, -0.937997, -0.122093, 0.294678, -0.947765, 0.215317, 0.517844, -0.827935, -0.0800886, 0.532807, -0.842439
165, 5.46667, 0.987814, 1, 0.0740226, 0.265254, -0.961333, -0.142211, 0.282267, -0.948737, 0.11821, 0.488087, -0.864753, -0.0969798, 0.515048, -0.851657
166, 5.5, 0.989297, 1, 0.049837, 0.228414, -0.972288, -0.141525, 0.284173, -0.94827, 0.0939333, 0.456433, -0.884786, -0.0943792, 0.517111, -0.850699
167, 5.53333, 0.989804, 1, 0.0616486, 0.233825, -0.970322, -0.143001, 0.286222, -0.947432, 0.105153, 0.464813, -0.879143, -0.0963889, 0.523663, -0.846455
168, 5.56667, 0.989744, 1, 0.0737226, 0.232831, -0.969719, -0.141312, 0.281352, -0.949143, 0.119315, 0.46653, -0.876421, -0.0928049, 0.522892, -0.847332
169, 5.6, 0.990031, 1, 0.0687798, 0.224801, -0.971974, -0.146506, 0.283098, -0.947835, 0.10984, 0.463216, -0.879413, -0.101823, 0.528078, -0.843069
170, 5.63333, 0.990079, 1, 0.0650375, 0.228414, -0.971389, -0.128048, 0.271676, -0.953832, 0.106324, 0.466484, -0.878116, -0.0840958, 0.516697, -0.852028
171, 5.66667, 0.990393, 1, 0.0660178, 0.236827, -0.969306, -0.138866, 0.28399, -0.948718, 0.11, 0.462583, -0.879725, -0.092113, 0.516935, -0.851054
172, 5.7, 0.989951, 1, 0.0702281, 0.228074, -0.971108, -0.129645, 0.278556, -0.95163, 0.123708, 0.447901, -0.885483, -0.0734036, 0.505783, -0.859532
173, 5.73333, 0.989411, 1, 0.0877107, 0.232628, -0.968603, -0.117388, 0.266535, -0.95665, 0.149762, 0.452324, -0.87919, -0.0533941, 0.49621, -0.866559
174, 5.76667, 0.98788, 1, 0.0712257, 0.2255, -0.971636, -0.132887, 0.260393, -0.956314, 0.138429, 0.456096, -0.879098, -0.0640542, 0.499515, -0.863934
175, 5.8, 0.988909, 1, 0.0782131, 0.227872, -0.970545, -0.141474, 0.26272, -0.954444, 0.146583, 0.465806, -0.872661, -0.0716052, 0.509408, -0.857541
176, 5.83333, 0.988323, 1, 0.079038, 0.226485, -0.970803, -0.132826, 0.254877, -0.957807, 0.150673, 0.466283, -0.87171, -0.0599621, 0.50365, -0.861825
177, 5.86667, 0.987863, 1, 0.0618391, 0.233871, -0.970299, -0.145274, 0.265517, -0.953098, 0.140552, 0.47706, -0.867559, -0.0654051, 0.516809, -0.853598
178, 5.9, 0.98773, 1, 0.0628069, 0.233933, -0.970222, -0.14552, 0.266864, -0.952684, 0.141519, 0.477065, -0.867399, -0.0655703, 0.518191, -0.852748
179, 5.93333, 0.985595, 1, 0.148051, 0.313173, -0.938085, -0.148838, 0.324812, -0.933994, 0.231826, 0.544163, -0.806315, -0.0635764, 0.574888, -0.815759
180, 5.96667, 0.985396, 1, 0.159782, 0.316069, -0.935185, -0.161128, 0.331629, -0.929548, 0.246857, 0.546599, -0.800182, -0.0723394, 0.582383, -0.809689
181, 6, 0.986488, 1, 0.121372, 0.285746, -0.950588, -0.168276, 0.296449, -0.940107, 0.212349, 0.52255, -0.825742, -0.076287, 0.550439, -0.831383
182, 6.03333, 0.987242, 1, 0.0412564, 0.2373, -0.97056, -0.152341, 0.285194, -0.946286, 0.130321, 0.492659, -0.860409, -0.0620417, 0.545227, -0.835989
183, 6.06667, 0.987721, 1, 0.0678513, 0.234925, -0.969642, -0.146152, 0.269989, -0.951707, 0.158716, 0.494948, -0.854304, -0.0541246, 0.538216, -0.841067
184, 6.1, 0.987771, 1, 0.0547412, 0.227723, -0.972186, -0.144126, 0.264553, -0.953541, 0.144907, 0.493214, -0.857754, -0.0529183, 0.536529, -0.842221
185, 6.13333, 0.98782, 1, 0.0567693, 0.230641, -0.971381, -0.152028, 0.259714, -0.953644, 0.144329, 0.496284, -0.856079, -0.0636852, 0.532835, -0.843819
186, 6.16667, 0.988489, 1, 0.0532258, 0.221432, -0.973722, -0.143563, 0.260716, -0.954682, 0.136367, 0.491993, -0.859853, -0.0593018, 0.536845, -0.841594
187, 6.2, 0.987984, 1, 0.0584589, 0.216534, -0.974523, -0.13823, 0.255968, -0.956751, 0.141943, 0.487341, -0.861598, -0.0536357, 0.532344, -0.844827
188, 6.23333, 0.987895, 1, 0.0694449, 0.222115, -0.972544, -0.137622, 0.255988, -0.956833, 0.149023, 0.492763, -0.857308, -0.0570382, 0.533192, -0.844069
189, 6.26667, 0.986852, 1, 0.0533566, 0.213166, -0.975558, -0.138906, 0.24903, -0.958483, 0.130046, 0.488435, -0.862855, -0.0613321, 0.529009, -0.846397
190, 6.3, 0.986758, 1, 0.0541055, 0.2139, -0.975356, -0.14075, 0.249084, -0.9582, 0.130299, 0.489583, -0.862166, -0.063714, 0.529522, -0.8459
191, 6.33333, 0.987525, 1, 0.0597851, 0.229098, -0.971566, -0.141375, 0.266003, -0.953549, 0.136094, 0.502773, -0.853638, -0.0640639, 0.544943, -0.836022
192, 6.36667, 0.986998, 1, 0.0562789, 0.223725, -0.973026, -0.142848, 0.273409, -0.951232, 0.130943, 0.502645, -0.854519, -0.0666859, 0.556102, -0.828434
193, 6.4, 0.986367, 1, 0.0698457, 0.220818, -0.972811, -0.166109, 0.276464, -0.94656, 0.141837, 0.497611, -0.855725, -0.0922838, 0.558232, -0.824537
194, 6.43333, 0.986647, 1, 0.0715296, 0.217028, -0.973541, -0.163581, 0.282381, -0.945253, 0.143479, 0.491882, -0.858758, -0.0893479, 0.561439, -0.82268
195, 6.46667, 0.986884, 1, 0.0854428, 0.213307, -0.973242, -0.140008, 0.279467, -0.949893, 0.151574, 0.489973, -0.858459, -0.0709154, 0.561367, -0.824523
196, 6.5, 0.987212, 1, 0.0681246, 0.219625, -0.973203, -0.143314, 0.27795, -0.949845, 0.131893, 0.492212, -0.860425, -0.076945, 0.555385, -0.828026
197, 6.53333, 0.987178, 1, 0.0604942, 0.211384, -0.975529, -0.142987, 0.275816, -0.950516, 0.119564, 0.485895, -0.8658, -0.0809774, 0.553678, -0.828784
198, 6.56667, 0.986927, 1, 0.0831693, 0.216209, -0.972798, -0.135279, 0.278371, -0.950899, 0.143216, 0.489238, -0.860311, -0.0722554, 0.556767, -0.82752
199, 6.6, 0.988578, 1, 0.0973175, 0.226777, -0.969073, -0.129341, 0.265225, -0.955472, 0.160618, 0.502241, -0.84968, -0.0640907, 0.549779, -0.832848
200, 6.63333, 0.988138, 1, 0.118381, 0.226039, -0.966898, -0.153363, 0.253143, -0.955196, 0.182221, 0.501873, -0.845529, -0.0879847, 0.541993, -0.835764
201, 6.66667, 0.988192, 1, 0.108561, 0.225582, -0.968157, -0.139607, 0.245706, -0.959238, 0.174706, 0.507695, -0.843637, -0.0721934, 0.540599, -0.838177
202, 6.7, 0.98812, 1, 0.106324, 0.226044, -0.968297, -0.138776, 0.24629, -0.959209, 0.172631, 0.508427, -0.843623, -0.0712072, 0.541231, -0.837854
203, 6.73333, 0.988077, 1, 0.0894741, 0.229306, -0.969233, -0.141646, 0.250377, -0.957731, 0.157567, 0.512391, -0.844173, -0.0723293, 0.544979, -0.835324
204, 6.76667, 0.988042, 1, 0.0937144, 0.236244, -0.967164, -0.119244, 0.241062, -0.963156, 0.160557, 0.513952, -0.84266, -0.0516985, 0.53219, -0.845045
205, 6.8, 0.989039, 1, 0.0749611, 0.234071, -0.969325, -0.127611, 0.246921, -0.960597, 0.138595, 0.501971, -0.853708, -0.0630946, 0.525817, -0.848254
206, 6.83333, 0.989405, 1, 0.0827018, 0.228303, -0.970071, -0.132643, 0.249621, -0.959216, 0.147237, 0.492397, -0.857827, -0.0667, 0.525338, -0.848275
207, 6.86667, 0.989971, 1, 0.0824722, 0.227424, -0.970297, -0.128633, 0.251131, -0.959368, 0.145562, 0.488733, -0.860204, -0.0639219, 0.524011, -0.84931
208, 6.9, 0.989342, 1, 0.0760119, 0.220619, -0.972394, -0.139172, 0.248828, -0.958497, 0.139433, 0.479823, -0.866215, -0.0738521, 0.519552, -0.851241
209, 6.93333, 0.989091, 1, 0.08129, 0.230288, -0.969721, -0.11746, 0.241288, -0.963319, 0.143375, 0.488172, -0.86089, -0.0543266, 0.511932, -0.857307
210, 6.96667, 0.989213, 1, 0.0996256, 0.229209, -0.968265, -0.120853, 0.254122, -0.959592, 0.155781, 0.486865, -0.859474, -0.0627334, 0.524884, -0.848859
211, 7, 0.988679, 1, 0.117938, 0.2463, -0.961991, -0.124859, 0.262655, -0.956777, 0.168851, 0.500291, -0.849234, -0.0722269, 0.533243, -0.842873
212, 7.03333, 0.987632, 1, 0.100152, 0.304171, -0.947338, -0.112223, 0.305236, -0.945641, 0.146686, 0.562224, -0.813872, -0.065016, 0.579196, -0.812591
213, 7.06667, 0.986499, 1, 0.153489, 0.32822, -0.932047, -0.149217, 0.321626, -0.935035, 0.199238, 0.576384, -0.792518, -0.102949, 0.594965, -0.797131
214, 7.1, 0.986725, 1, 0.162358, 0.327276, -0.930876, -0.149054, 0.321286, -0.935178, 0.2076, 0.57575, -0.790831, -0.103194, 0.595941, -0.79637
215, 7.13333, 0.988007, 1, 0.170905, 0.274022, -0.946416, -0.124091, 0.297443, -0.946641, 0.212776, 0.526368, -0.823203, -0.0794955, 0.572201, -0.816251
216, 7.16667, 0.989038, 1, 0.0845142, 0.217516, -0.972391, -0.125914, 0.278453, -0.95216, 0.129752, 0.47638, -0.869613, -0.0757971, 0.546332, -0.834132
217, 7.2, 0.990313, 1, 0.0733603, 0.222419, -0.972187, -0.116182, 0.261469, -0.958194, 0.12299, 0.473859, -0.87197, -0.0628972, 0.524537, -0.849061
218, 7.23333, 0.990689, 1, 0.0777703, 0.211896, -0.974193, -0.105832, 0.255231, -0.961071, 0.130634, 0.460259, -0.878121, -0.0487559, 0.515614, -0.855433
219, 7.26667, 0.990312, 1, 0.0765772, 0.205313, -0.975696, -0.110929, 0.253549, -0.960941, 0.1354, 0.452578, -0.881385, -0.0473133, 0.513514, -0.856776
220, 7.3, 0.989995, 1, 0.117329, 0.207722, -0.971126, -0.0816699, 0.236884, -0.968099, 0.183661, 0.445803, -0.876087, -0.0117936, 0.492923, -0.869993
221, 7.33333, 0.990521, 1, 0.180997, 0.190136, -0.964929, -0.0323127, 0.193471, -0.980574, 0.258181, 0.418119, -0.87093, 0.047355, 0.446296, -0.893632
222, 7.36667, 0.990044, 1, 0.217214, 0.185688, -0.9583, -0.00581271, 0.160002, -0.9871, 0.312991, 0.410216, -0.856598, 0.0919915, 0.414765, -0.905266
223, 7.4, 0.99028, 1, 0.196131, 0.203872, -0.95915, -0.00635581, 0.148649, -0.98887, 0.309447, 0.423895, -0.851208, 0.107845, 0.397603, -0.911198
224, 7.43333, 0.988952, 1, 0.192457, 0.198468, -0.961026, -0.0145981, 0.146528, -0.989099, 0.321654, 0.411967, -0.852538, 0.116611, 0.388684, -0.913962
225, 7.46667, 0.989101, 1, 0.203357, 0.193592, -0.959775, -0.0110443, 0.149381, -0.988718, 0.342622, 0.391568, -0.853981, 0.131585, 0.376229, -0.917135
226, 7.5, 0.989253, 1, 0.201919, 0.191758, -0.960446, -0.00280558, 0.157441, -0.987524, 0.349148, 0.383486, -0.855005, 0.148597, 0.376133, -0.914573
227, 7.53333, 0.989353, 1, 0.199597, 0.18611, -0.962041, -0.0107298, 0.146718, -0.98912, 0.348145, 0.371074, -0.860871, 0.141834, 0.358802, -0.922575
228, 7.56667, 0.989227, 1, 0.167612, 0.190106, -0.96735, -0.000310573, 0.137999, -0.990432, 0.319502, 0.375052, -0.870204, 0.153717, 0.345466, -0.925756
229, 7.6, 0.988586, 1, 0.166893, 0.190928, -0.967312, 0.00176838, 0.147234, -0.9891, 0.317409, 0.374304, -0.871291, 0.154638, 0.352356, -0.923002
230, 7.63333, 0.987943, 1, 0.185961, 0.18464, -0.965053, 0.00760359, 0.151616, -0.98841, 0.333898, 0.363204, -0.869825, 0.158836, 0.353501, -0.92185
231, 7.66667, 0.988098, 1, 0.198046, 0.18328, -0.962905, 0.012767, 0.146461, -0.989134, 0.345099, 0.356987, -0.868025, 0.163232, 0.345214, -0.92422
232, 7.7, 0.98831, 1, 0.198289, 0.182076, -0.963084, 0.01288, 0.15981, -0.987064, 0.343755, 0.355704, -0.869084, 0.162374, 0.357956, -0.919512
233, 7.73333, 0.988944, 1, 0.191648, 0.181858, -0.964468, 0.00735365, 0.15589, -0.987747, 0.335575, 0.357671, -0.871471, 0.154793, 0.356358, -0.921438
234, 7.76667, 0.988601, 1, 0.185986, 0.184444, -0.965085, 0.0117833, 0.142959, -0.989658, 0.329933, 0.361774, -0.871931, 0.158116, 0.344555, -0.925355
235, 7.8, 0.98959, 1, 0.194856, 0.194202, -0.961414, 0.0099824, 0.138976, -0.990246, 0.336679, 0.373691, -0.864293, 0.153769, 0.345174, -0.925856
236, 7.83333, 0.989243, 1, 0.183264, 0.194251, -0.963681, 0.00960532, 0.140025, -0.990101, 0.325291, 0.374088, -0.868472, 0.15319, 0.344803, -0.92609
237, 7.86667, 0.990135, 1, 0.181524, 0.190089, -0.964839, 0.0119426, 0.139475, -0.990154, 0.319801, 0.372913, -0.871013, 0.151717, 0.34629, -0.925778
238, 7.9, 0.989361, 1, 0.183173, 0.200549, -0.962407, 0.00484289, 0.149736, -0.988714, 0.32035, 0.384449, -0.86578, 0.143731, 0.358474, -0.922409
239, 7.93333, 0.989968, 1, 0.182868, 0.189588, -0.964684, 0.00102936, 0.149648, -0.988739, 0.317678, 0.374795, -0.870982, 0.138009, 0.359078, -0.923048
240, 7.96667, 0.990093, 1, 0.179966, 0.192015, -0.96475, 0.00144247, 0.149422, -0.988772, 0.313971, 0.380547, -0.869831, 0.137352, 0.361976, -0.922013
241, 8, 0.989632, 1, 0.220784, 0.1851, -0.957597, 0.00985665, 0.143833, -0.989553, 0.353393, 0.373183, -0.857816, 0.145911, 0.360801, -0.921158
242, 8.03333, 0.989067, 1, 0.190347, 0.191943, -0.96277, 0.00912986, 0.150935, -0.988502, 0.324815, 0.388693, -0.862214, 0.145965, 0.372643, -0.916423
243, 8.06667, 0.989085, 1, 0.206477, 0.166385, -0.964201, 0.0124936, 0.146263, -0.989167, 0.335186, 0.3597, -0.870785, 0.144836, 0.364779, -0.91976
244, 8.1, 0.989551, 1, 0.198017, 0.173013, -0.964809, 0.00685148, 0.139921, -0.990139, 0.324694, 0.368586, -0.871044, 0.136094, 0.361051, -0.922562
245, 8.13333, 0.990013, 1, 0.187012, 0.18893, -0.964019, 0.0164632, 0.144569, -0.989358, 0.312692, 0.383371, -0.869052, 0.143505, 0.363087, -0.920638
246, 8.16667, 0.989858, 1, 0.191243, 0.184571, -0.964033, 0.0112042, 0.143985, -0.989516, 0.313658, 0.376619, -0.871652, 0.135153, 0.361076, -0.92269
247, 8.2, 0.990192, 1, 0.198123, 0.195804, -0.960421, 0.00980594, 0.135837, -0.990683, 0.318383, 0.388726, -0.864595, 0.130576, 0.356491, -0.925129
248, 8.23333, 0.989735, 1, 0.210464, 0.197667, -0.957409, 0.00532628, 0.139173, -0.990254, 0.331988, 0.391196, -0.858341, 0.128049, 0.3628, -0.923028
249, 8.26667, 0.98965, 1, 0.221964, 0.187025, -0.95695, 0.0127067, 0.15282, -0.988172, 0.345491, 0.382229, -0.857051, 0.139289, 0.377874, -0.91532
250, 8.3, 0.989742, 1, 0.206639, 0.179033, -0.961898, 0.024258, 0.162675, -0.986381, 0.334531, 0.381283, -0.861807, 0.155717, 0.390632, -0.907281
251, 8.33333, 0.989927, 1, 0.205755, 0.184797, -0.960997, 0.00742179, 0.152546, -0.988269, 0.338725, 0.386514, -0.85783, 0.143475, 0.383148, -0.912476
252, 8.36667, 0.989418, 1, 0.212264, 0.188336, -0.958892, 0.00691508, 0.147433, -0.989048, 0.346923, 0.392059, -0.852018, 0.144538, 0.38205, -0.912768
253, 8.4, 0.98958, 1, 0.207384, 0.178496, -0.961837, -0.00194707, 0.157264, -0.987555, 0.345891, 0.386628, -0.854914, 0.14077, 0.395468, -0.907628
254, 8.43333, 0.989258, 1, 0.187374, 0.184383, -0.964828, -0.00526213, 0.152476, -0.988293, 0.325493, 0.393408, -0.859816, 0.13566, 0.389353, -0.911044
255, 8.46667, 0.989602, 1, 0.193264, 0.17542, -0.965338, -0.00715808, 0.152424, -0.988289, 0.325032, 0.382761, -0.864782, 0.127814, 0.387972, -0.912766
256, 8.5, 0.989382, 1, 0.209578, 0.189608, -0.959232, 0.0030074, 0.146142, -0.989259, 0.336751, 0.391241, -0.856463, 0.132394, 0.378725, -0.915991
257, 8.53333, 0.98985, 1, 0.194793, 0.186909, -0.962871, 0.00123877, 0.143119, -0.989705, 0.318037, 0.390625, -0.863866, 0.125959, 0.375188, -0.918351
258, 8.56667, 0.989786, 1, 0.200423, 0.191297, -0.960852, -0.00589101, 0.144767, -0.989448, 0.318147, 0.393674, -0.86244, 0.113191, 0.376582, -0.919442
259, 8.6, 0.990084, 1, 0.213463, 0.190731, -0.958152, 0.00229409, 0.149037, -0.988829, 0.329155, 0.392366, -0.858898, 0.119971, 0.38049, -0.91697
260, 8.63333, 0.98915, 1, 0.19353, 0.189807, -0.962559, -0.0045958, 0.145563, -0.989338, 0.308442, 0.398376, -0.863806, 0.111586, 0.381542, -0.917592
261, 8.66667, 0.9878, 1, 0.121992, 0.209241, -0.970225, -0.052195, 0.215247, -0.975164, 0.238135, 0.430199, -0.870758, 0.0663794, 0.454649, -0.888194
262, 8.7, 0.98793, 1, 0.127261, 0.316639, -0.93997, -0.109677, 0.316965, -0.942074, 0.244789, 0.543501, -0.802923, 0.0100778, 0.570149, -0.821479
263, 8.73333, 0.986371, 1, 0.156042, 0.316928, -0.935525, -0.108265, 0.329004, -0.938102, 0.271179, 0.547685, -0.791519, 0.0102653, 0.588195, -0.808654
264, 8.76667, 0.987649, 1, 0.150947, 0.292098, -0.944401, -0.112078, 0.308062, -0.944741, 0.260617, 0.527745, -0.808433, 0.000921579, 0.570529, -0.821277
265, 8.8, 0.988834, 1, 0.0883285, 0.259217, -0.961772, -0.124233, 0.286562, -0.949973, 0.198185, 0.485751, -0.851333, -0.0116624, 0.530683, -0.84749
266, 8.83333, 0.989162, 1, 0.10169, 0.306968, -0.946271, -0.105144, 0.31148, -0.944418, 0.209362, 0.49439, -0.843651, 0.00423634, 0.518955, -0.854791
267, 8.86667, 0.987094, 1, 0.194087, 0.324979, -0.925591, -0.0952344, 0.33179, -0.938534, 0.29335, 0.469842, -0.832583, 0.00755967, 0.507081, -0.861865
268, 8.9, 0.987404, 1, 0.190676, 0.331349, -0.92404, -0.126404, 0.331037, -0.935113, 0.285417, 0.455036, -0.843493, -0.0288447, 0.487445, -0.872677
269, 8.93333, 0.988874, 1, 0.187301, 0.330062, -0.925191, -0.105233, 0.335361, -0.936194, 0.278557, 0.452875, -0.846942, -0.0110043, 0.487476, -0.873067
270, 8.96667, 0.989312, 1, 0.184147, 0.306097, -0.934021, -0.091005, 0.321406, -0.942559, 0.267134, 0.449808, -0.852239, -0.00485941, 0.490692, -0.871319
271, 9, 0.989685, 1, 0.0895811, 0.288167, -0.953381, -0.110187, 0.309223, -0.944585, 0.170523, 0.467797, -0.86723, -0.0273456, 0.50334, -0.863656
272, 9.03333, 0.989557, 1, 0.0676052, 0.257063, -0.964027, -0.0988325, 0.291262, -0.951524, 0.147748, 0.474601, -0.867712, -0.0164005, 0.518422, -0.854968
273, 9.06667, 0.988389, 1, 0.060168, 0.240461, -0.968792, -0.100855, 0.272114, -0.956965, 0.136434, 0.484228, -0.864239, -0.0226311, 0.524233, -0.851274
274, 9.1, 0.988778, 1, 0.0856509, 0.233483, -0.968581, -0.103096, 0.260266, -0.960017, 0.165164, 0.475972, -0.863812, -0.0216537, 0.514352, -0.857306
275, 9.13333, 0.988802, 1, 0.0866551, 0.233962, -0.968376, -0.102793, 0.259127, -0.960358, 0.16624, 0.472195, -0.865677, -0.0213354, 0.509277, -0.860338
276, 9.16667, 0.990164, 1, 0.086955, 0.226558, -0.970108, -0.100309, 0.257027, -0.961184, 0.172836, 0.414706, -0.893391, -0.0119439, 0.458407, -0.888662
277, 9.2, 0.990941, 1, 0.105196, 0.226143, -0.968397, -0.11771, 0.248164, -0.96154, 0.187616, 0.386584, -0.902969, -0.0330345, 0.425712, -0.904255
278, 9.23333, 0.991061, 1, 0.103437, 0.23417, -0.966677, -0.109478, 0.254363, -0.960892, 0.183272, 0.391392, -0.901789, -0.0275367, 0.427878, -0.903417
279, 9.26667, 0.990504, 1, 0.104646, 0.23473, -0.966411, -0.116508, 0.255551, -0.95975, 0.181552, 0.400997, -0.897909, -0.0375498, 0.438162, -0.898111
280, 9.3, 0.989632, 1, 0.10561, 0.241768, -0.96457, -0.114878, 0.257626, -0.959391, 0.179757, 0.430843, -0.884342, -0.0390301, 0.46285, -0.885577
281, 9.33333, 0.989067, 1, 0.0880849, 0.235712, -0.967823, -0.104675, 0.263142, -0.959062, 0.167201, 0.450618, -0.876919, -0.0233729, 0.490992, -0.87085
282, 9.36667, 0.988634, 1, 0.0784745, 0.239995, -0.967597, -0.120285, 0.281151, -0.952095, 0.156712, 0.481311, -0.862427, -0.0393767, 0.53316, -0.845098
283, 9.4, 0.989247, 1, 0.10256, 0.2366, -0.966179, -0.110735, 0.279375, -0.953775, 0.179744, 0.472425, -0.862848, -0.0301881, 0.528909, -0.848141
284, 9.43333, 0.989626, 1, 0.0960163, 0.238598, -0.96636, -0.102616, 0.277632, -0.955191, 0.172267, 0.448085, -0.877236, -0.0229702, 0.501327, -0.864953
285, 9.46667, 0.989523, 1, 0.0973756, 0.239404, -0.966025, -0.101334, 0.276677, -0.955605, 0.172278, 0.446531, -0.878026, -0.02306, 0.498457, -0.866608
286, 9.5, 0.98956, 1, 0.0961774, 0.243267, -0.965179, -0.101321, 0.275926, -0.955824, 0.168299, 0.438279, -0.882942, -0.0261587, 0.485818, -0.873669
287, 9.53333, 0.989929, 1, 0.106472, 0.234843, -0.966184, -0.111832, 0.272641, -0.955594, 0.17493, 0.420789, -0.890132, -0.0399386, 0.474729, -0.879225
288, 9.56667, 0.990517, 1, 0.126389, 0.249074, -0.960202, -0.112264, 0.266873, -0.957171, 0.193992, 0.432201, -0.880664, -0.0424621, 0.469202, -0.88207
289, 9.6, 0.990372, 1, 0.118641, 0.248347, -0.961378, -0.10245, 0.251175, -0.962505, 0.183013, 0.435402, -0.881437, -0.0369833, 0.456222, -0.889097
290, 9.63333, 0.99015, 1, 0.120605, 0.243138, -0.962465, -0.112669, 0.25197, -0.961154, 0.182595, 0.447908, -0.875236, -0.049368, 0.473871, -0.87921
291, 9.66667, 0.990718, 1, 0.116008, 0.233565, -0.965396, -0.103218, 0.248871, -0.963021, 0.173962, 0.455014, -0.873326, -0.0436733, 0.485592, -0.873094
292, 9.7, 0.989842, 1, 0.10104, 0.233629, -0.967062, -0.102703, 0.253871, -0.96177, 0.163734, 0.463053, -0.871076, -0.0382289, 0.496865, -0.866985
293, 9.73333, 0.989766, 1, 0.101996, 0.232358, -0.967268, -0.10599, 0.252384, -0.961805, 0.165807, 0.466399, -0.868896, -0.040429, 0.500165, -0.864986
294, 9.76667, 0.989577, 1, 0.111004, 0.244358, -0.963311, -0.0976294, 0.248427, -0.963718, 0.175659, 0.474486, -0.862559, -0.0319743, 0.494374, -0.868661
295, 9.8, 0.989477, 1, 0.111555, 0.244449, -0.963224, -0.0991374, 0.243115, -0.964918, 0.177839, 0.467771, -0.865773, -0.0321119, 0.482961, -0.875053
296, 9.83333, 0.990444, 1, 0.104416, 0.225881, -0.968543, -0.100273, 0.241461, -0.965216, 0.169969, 0.442959, -0.880283, -0.0331623, 0.47278, -0.880556
297, 9.86667, 0.990408, 1, 0.106914, 0.226216, -0.968192, -0.0966062, 0.241095, -0.965681, 0.172841, 0.443509, -0.879446, -0.0291235, 0.472783, -0.880697
298, 9.9, 0.991595, 1, 0.106171, 0.224429, -0.96869, -0.0863371, 0.235481, -0.968036, 0.170706, 0.434328, -0.884431, -0.0204396, 0.459481, -0.887952
299, 9.93333, 0.991139, 1, 0.112214, 0.214515, -0.970253, -0.0891281, 0.236637, -0.967501, 0.174356, 0.415102, -0.892911, -0.0249844, 0.451134, -0.892106
300, 9.96667, 0.990872, 1, 0.134124, 0.220693, -0.966077, -0.0896632, 0.238034, -0.967109, 0.192481, 0.416745, -0.888411, -0.0293934, 0.450496, -0.892295
