frame, timestamp, confidence, success, Tx, Ty, Tz, Rx, Ry, Rz
262, 8.7, 0.98793, 1, 19.0746, 17.2045, 666.23, 0.263129, -0.0973946, -0.0861795
263, 8.73333, 0.986371, 1, 19.284, 18.3691, 664.638, 0.273448, -0.0963716, -0.0839136
264, 8.76667, 0.987649, 1, 19.4588, 18.6411, 662.774, 0.272414, -0.0916129, -0.0825637
265, 8.8, 0.988834, 1, 19.6515, 17.3869, 660.375, 0.24368, -0.0917174, -0.081616
266, 8.83333, 0.989162, 1, 20.0763, 15.437, 665.567, 0.203351, -0.0866533, -0.0831075
267, 8.86667, 0.987094, 1, 20.5566, 12.8732, 675.388, 0.168722, -0.0802046, -0.0846336
268, 8.9, 0.987404, 1, 20.3525, 10.5325, 675.109, 0.142604, -0.0743833, -0.0873148
269, 8.93333, 0.988874, 1, 20.2818, 9.39212, 672.873, 0.139566, -0.071437, -0.0848064
270, 8.96667, 0.989312, 1, 20.2697, 9.71921, 670.906, 0.159485, -0.0659279, -0.0785425
271, 9, 0.989685, 1, 20.0128, 11.5532, 666.09, 0.1863, -0.0646866, -0.0729081
272, 9.03333, 0.989557, 1, 19.9915, 14.1368, 661.686, 0.226118, -0.0663863, -0.0692224
273, 9.06667, 0.988389, 1, 20.2648, 16.8201, 661.995, 0.254495, -0.0642055, -0.0650093
274, 9.1, 0.988778, 1, 20.7396, 17.7233, 660.369, 0.255546, -0.0683614, -0.0638551
275, 9.13333, 0.988802, 1, 20.7631, 17.796, 660.753, 0.250667, -0.0683388, -0.0640208
276, 9.16667, 0.990164, 1, 22.0035, 14.8415, 662.273, 0.190718, -0.0721391, -0.0717777
277, 9.2, 0.990941, 1, 22.2951, 12.9078, 664.52, 0.159985, -0.0689163, -0.0735351
278, 9.23333, 0.991061, 1, 22.0991, 11.798, 663.721, 0.157008, -0.0667419, -0.0730173
279, 9.26667, 0.990504, 1, 21.9511, 11.9679, 663.267, 0.167097, -0.0641035, -0.0712844
280, 9.3, 0.989632, 1, 21.8793, 13.1377, 663.197, 0.194407, -0.0619112, -0.0691015
281, 9.33333, 0.989067, 1, 21.8335, 15.1071, 662.156, 0.223119, -0.0671079, -0.0691983
282, 9.36667, 0.988634, 1, 21.7497, 17.3375, 661.305, 0.254628, -0.0662243, -0.0682929
283, 9.4, 0.989247, 1, 21.6728, 18.8519, 659.679, 0.250961, -0.0643679, -0.073869
284, 9.43333, 0.989626, 1, 21.5598, 17.6946, 660.542, 0.21895, -0.0616405, -0.0794588
285, 9.46667, 0.989523, 1, 21.5909, 17.7535, 661.147, 0.216665, -0.0602617, -0.0807817
286, 9.5, 0.98956, 1, 21.2004, 16.4344, 661.491, 0.202183, -0.0575353, -0.0804592
287, 9.53333, 0.989929, 1, 20.8435, 15.2994, 662.101, 0.191503, -0.0549339, -0.0795348
288, 9.56667, 0.990517, 1, 20.7409, 14.6822, 663.232, 0.191513, -0.0543349, -0.0760233
289, 9.6, 0.990372, 1, 20.5946, 14.4135, 663.326, 0.194247, -0.0514409, -0.071983
290, 9.63333, 0.99015, 1, 20.2334, 15.6155, 662.105, 0.214436, -0.0506241, -0.0666126
291, 9.66667, 0.990718, 1, 20.0618, 16.7963, 662.161, 0.232621, -0.0476653, -0.0656492
292, 9.7, 0.989842, 1, 20.0503, 17.8883, 660.637, 0.24094, -0.0516906, -0.0664959
293, 9.73333, 0.989766, 1, 20.0431, 18.7159, 660.714, 0.246387, -0.0525421, -0.0657311
294, 9.76667, 0.989577, 1, 20.0533, 18.9088, 660.29, 0.244192, -0.0529364, -0.0652701
295, 9.8, 0.989477, 1, 20.0452, 18.6274, 661.567, 0.236135, -0.0544879, -0.0652999
296, 9.83333, 0.990444, 1, 20.0275, 17.826, 662.678, 0.225603, -0.0547753, -0.0652974
297, 9.86667, 0.990408, 1, 20.0225, 17.8143, 662.587, 0.22623, -0.0552056, -0.0653221
298, 9.9, 0.991595, 1, 19.8429, 16.8738, 663.451, 0.217137, -0.0537584, -0.0656735
299, 9.93333, 0.991139, 1, 19.5625, 15.9713, 662.817, 0.20559, -0.0518053, -0.0658665
300, 9.96667, 0.990872, 1, 19.3445, 15.1721, 663.403, 0.203244, -0.0484605, -0.0659609
301, 10, 0.990745, 1, 19.1552, 14.9006, 663.025, 0.205039, -0.0497896, -0.0650988
302, 10.0333, 0.990486, 1, 19.1682, 14.8842, 662.485, 0.208713, -0.0520272, -0.0646784
303, 10.0667, 0.990491, 1, 19.2216, 15.3299, 662.065, 0.213948, -0.0513857, -0.0642285
304, 10.1, 0.991192, 1, 19.4062, 15.9162, 661.889, 0.219436, -0.0547264, -0.0626744
305, 10.1333, 0.990812, 1, 19.7233, 16.3692, 662.046, 0.224337, -0.0563228, -0.0620011
306, 10.1667, 0.988988, 1, 20.5611, 17.4103, 671.352, 0.231993, -0.0620818, -0.0618628
307, 10.2, 0.989416, 1, 20.9792, 17.0491, 672.317, 0.233838, -0.0632188, -0.0591297
308, 10.2333, 0.989835, 1, 21.2509, 16.0567, 668.166, 0.21908, -0.0670152, -0.0565027
309, 10.2667, 0.989736, 1, 21.2183, 16.0488, 668.137, 0.218897, -0.0674584, -0.055967
310, 10.3, 0.990571, 1, 21.2889, 15.4022, 666.789, 0.211048, -0.0678741, -0.054337
311, 10.3333, 0.990342, 1, 21.1164, 15.195, 664.854, 0.204544, -0.0719337, -0.0530852
312, 10.3667, 0.991098, 1, 20.4693, 15.2842, 663.716, 0.214541, -0.0698465, -0.053162
313, 10.4, 0.991519, 1, 19.7324, 15.5271, 664.296, 0.218213, -0.0679855, -0.0547053
314, 10.4333, 0.991675, 1, 18.9484, 15.767, 664.107, 0.218072, -0.0665477, -0.0586802
315, 10.4667, 0.991631, 1, 18.2735, 16.0135, 664.534, 0.221134, -0.0645525, -0.0624132
316, 10.5, 0.986318, 1, 18.0356, 15.9217, 666.896, 0.230892, -0.0577814, -0.0655498
317, 10.5333, 0.985418, 1, 17.8488, 15.4378, 663.584, 0.222587, -0.0535603, -0.0628154
318, 10.5667, 0.990681, 1, 18.6153, 15.3062, 670.043, 0.243555, -0.0200964, -0.0690996
319, 10.6, 0.990528, 1, 19.9987, 15.5142, 682.819, 0.215431, -0.00680758, -0.0677107
320, 10.6333, 0.991578, 1, 21.1159, 16.1951, 694.055, 0.210139, 0.00992429, -0.0716469
321, 10.6667, 0.991923, 1, 21.8921, 15.9657, 694.232, 0.194607, 0.00784239, -0.065396
322, 10.7, 0.991429, 1, 22.1724, 15.5401, 685.354, 0.185256, -0.00755455, -0.0606227
323, 10.7333, 0.991804, 1, 22.4203, 15.3977, 678.217, 0.193021, -0.0169884, -0.0531558
324, 10.7667, 0.992253, 1, 23.0533, 15.5294, 680.15, 0.221047, -0.0178006, -0.0447491
325, 10.8, 0.992395, 1, 23.6205, 16.1934, 683.363, 0.250875, -0.0130039, -0.0416584
326, 10.8333, 0.992833, 1, 23.9948, 16.2515, 679.639, 0.26828, -0.0107413, -0.0400303
327, 10.8667, 0.993055, 1, 24.3415, 16.4763, 672.598, 0.267516, -0.013318, -0.0358574
328, 10.9, 0.992771, 1, 24.9328, 17.2993, 670.315, 0.261135, -0.0317176, -0.0383648
329, 10.9333, 0.991891, 1, 25.7329, 18.4433, 670.921, 0.250817, -0.0491649, -0.0419241
330, 10.9667, 0.99097, 1, 26.6941, 19.467, 672.767, 0.267848, -0.0671138, -0.0430626
331, 11, 0.990093, 1, 27.952, 19.7294, 670.473, 0.296944, -0.0867075, -0.0374868
332, 11.0333, 0.990341, 1, 29.1409, 19.3552, 664.629, 0.301077, -0.0992928, -0.0289507
333, 11.0667, 0.990244, 1, 30.6101, 18.4425, 661.134, 0.279641, -0.11003, -0.019791
334, 11.1, 0.991048, 1, 31.5235, 17.9811, 658.703, 0.269179, -0.112931, -0.00826385
335, 11.1333, 0.990328, 1, 32.2352, 17.1593, 658.07, 0.26084, -0.108314, 0.00508927
336, 11.1667, 0.990888, 1, 32.816, 16.3705, 659.065, 0.247584, -0.0980663, 0.0197576
337, 11.2, 0.991226, 1, 32.9862, 15.6476, 658.799, 0.241393, -0.0894407, 0.0367669
338, 11.2333, 0.990861, 1, 33.3208, 14.7105, 660.372, 0.232971, -0.0721132, 0.0539382
339, 11.2667, 0.990634, 1, 33.3389, 13.8876, 661.962, 0.225969, -0.0573165, 0.0703053
340, 11.3, 0.990544, 1, 33.3658, 13.081, 663.712, 0.211184, -0.0443732, 0.0841034
341, 11.3333, 0.990539, 1, 33.1372, 12.0794, 664.08, 0.19906, -0.0360068, 0.0989544
342, 11.3667, 0.990755, 1, 32.9486, 11.283, 665.462, 0.189648, -0.0299143, 0.107937
343, 11.4, 0.990711, 1, 32.8012, 10.3619, 666.709, 0.17716, -0.0229629, 0.109688
344, 11.4333, 0.990993, 1, 32.5774, 9.45785, 666.872, 0.170124, -0.0201397, 0.108321
345, 11.4667, 0.990651, 1, 31.9551, 8.90337, 667.929, 0.163679, -0.0118022, 0.101627
346, 11.5, 0.991711, 1, 30.9718, 8.16484, 667.24, 0.161991, -0.00915065, 0.0883194
347, 11.5333, 0.99117, 1, 29.5336, 7.67007, 666.983, 0.161568, -0.00240081, 0.0758332
348, 11.5667, 0.99072, 1, 27.8104, 7.11001, 666.495, 0.161163, 0.00338992, 0.0597528
349, 11.6, 0.990573, 1, 26.6721, 6.65579, 673.423, 0.184656, 0.0603014, 0.0320211
350, 11.6333, 0.974087, 1, 24.4707, 5.86898, 670.869, 0.223718, 0.0633584, 0.0153167
351, 11.6667, 0.96681, 1, 22.8408, 6.0113, 663.298, 0.200276, 0.0248118, -0.0141083
352, 11.7, 0.941926, 1, 20.1374, 5.21382, 660.773, 0.115616, 0.0298439, -0.0362681
353, 11.7333, 0.890548, 1, 16.1141, 6.8389, 668.211, 0.191375, 0.1111, -0.0357379
354, 11.7667, 0.944194, 1, 13.4435, 5.91677, 666.955, 0.14809, 0.12359, -0.0450522
355, 11.8, 0.941657, 1, 11.6352, 4.87365, 670.044, 0.136107, 0.133612, -0.0547691
356, 11.8333, 0.957436, 1, 10.5664, 4.04561, 676.38, 0.119515, 0.125401, -0.0622732
357, 11.8667, 0.941826, 1, 9.74485, 3.39933, 678.714, 0.103023, 0.12519, -0.0710111
358, 11.9, 0.818695, 1, 8.51188, 3.89043, 674.285, 0.123539, 0.134634, -0.0674959
359, 11.9333, 0.745491, 1, 11.3767, 10.5295, 655.718, 0.267341, 0.0214087, -0.0931564
360, 11.9667, 0.671229, 0, 10.9156, 10.5922, 660.094, 0.27139, 0.0488795, -0.100004
361, 12, 0.614222, 0, 10.6845, 11.6188, 665.087, 0.279081, 0.0583034, -0.11249
362, 12.0333, 0.609675, 0, 9.55561, 13.3492, 674.731, 0.289603, 0.0707444, -0.111875
363, 12.0667, 0.683655, 0, 8.74791, 15.1638, 669.474, 0.312397, 0.0711063, -0.103515
364, 12.1, 0.922982, 1, 11.7, 14.6084, 656.401, 0.171025, -0.0263043, -0.0957626
365, 12.1333, 0.939185, 1, 11.1169, 13.3768, 648.121, 0.177109, 0.00665417, -0.0749187
366, 12.1667, 0.937496, 1, 12.0216, 11.7478, 654.904, 0.178159, 0.0115454, -0.0720502
367, 12.2, 0.980077, 1, 11.4489, 10.8062, 655.171, 0.215445, 0.0980343, -0.0394074
368, 12.2333, 0.992366, 1, 14.6768, 8.34703, 661.154, 0.200223, 0.0880313, -0.0260742
369, 12.2667, 0.992727, 1, 16.6801, 5.74069, 659.888, 0.173628, 0.0770696, -0.0158393
370, 12.3, 0.992127, 1, 18.275, 5.70548, 660.795, 0.170576, 0.0647854, -0.00802267
371, 12.3333, 0.992242, 1, 20.8194, 5.86233, 661.463, 0.163674, 0.0482073, 0.00116755
372, 12.3667, 0.992217, 1, 20.8379, 5.88067, 661.294, 0.162999, 0.0475355, 0.00194643
373, 12.4, 0.991564, 1, 23.1233, 10.3674, 662.414, 0.170397, 0.0284366, 0.0121398
374, 12.4333, 0.991836, 1, 23.1398, 10.5371, 662.66, 0.159112, 0.028025, 0.0134907
375, 12.4667, 0.991707, 1, 22.9098, 6.4882, 663.915, 0.146124, 0.0180979, 0.0140536
376, 12.5, 0.992448, 1, 22.6032, 11.1372, 662.793, 0.178328, 0.016682, 0.0109142
377, 12.5333, 0.992584, 1, 23.38, 10.303, 664.722, 0.172793, 0.0100113, 0.00735819
378, 12.5667, 0.992594, 1, 23.3958, 10.2873, 664.718, 0.17399, 0.0107459, 0.00648146
379, 12.6, 0.992164, 1, 20.6889, 11.5877, 662.344, 0.181361, 0.00252613, -0.00295065
380, 12.6333, 0.992199, 1, 20.7599, 11.8933, 663.482, 0.183283, -0.00227859, -0.00945384
381, 12.6667, 0.991715, 1, 21.6551, 9.4972, 663.462, 0.176051, -0.0075068, -0.0144824
382, 12.7, 0.991788, 1, 21.6698, 9.40975, 663.162, 0.182016, -0.00663138, -0.0161065
383, 12.7333, 0.991487, 1, 21.7304, 10.2779, 662.036, 0.19071, -0.01125, -0.0190855
384, 12.7667, 0.991515, 1, 21.0301, 12.0614, 660.808, 0.193808, -0.0160272, -0.0234042
385, 12.8, 0.992374, 1, 22.1134, 10.876, 661.799, 0.189424, -0.0196343, -0.0242786
386, 12.8333, 0.991494, 1, 22.7623, 10.5101, 660.914, 0.193103, -0.0229376, -0.02445
387, 12.8667, 0.991919, 1, 23.3922, 11.2609, 660.379, 0.198542, -0.0297813, -0.0218613
388, 12.9, 0.991534, 1, 24.1208, 11.3199, 659.83, 0.193412, -0.0327499, -0.0204739
389, 12.9333, 0.99142, 1, 24.1253, 11.3451, 659.858, 0.192019, -0.0327976, -0.0201713
390, 12.9667, 0.990689, 1, 24.7607, 12.256, 659.565, 0.207354, -0.0358047, -0.0181003
391, 13, 0.991337, 1, 25.0622, 12.4916, 658.142, 0.205377, -0.0365792, -0.0151911
392, 13.0333, 0.991105, 1, 25.6841, 13.0257, 658.857, 0.208561, -0.037803, -0.013238
393, 13.0667, 0.991245, 1, 26.1862, 12.411, 658.983, 0.202193, -0.0397011, -0.0110338
394, 13.1, 0.991256, 1, 26.189, 12.4161, 659.011, 0.200959, -0.0399315, -0.0105062
395, 13.1333, 0.990366, 1, 26.4458, 12.3488, 658.904, 0.200176, -0.0427785, -0.0109926
396, 13.1667, 0.990889, 1, 26.4545, 12.5346, 658.124, 0.201293, -0.043185, -0.0114837
397, 13.2, 0.990793, 1, 26.9529, 12.4557, 658.572, 0.199174, -0.0407724, -0.0124525
398, 13.2333, 0.991278, 1, 27.2641, 12.7072, 658.287, 0.20006, -0.0405804, -0.0129027
399, 13.2667, 0.990688, 1, 27.5699, 12.7866, 658.339, 0.196104, -0.0390747, -0.0153845
400, 13.3, 0.990399, 1, 27.442, 12.1393, 659.271, 0.192477, -0.0387032, -0.0156443
401, 13.3333, 0.991164, 1, 27.2261, 11.9856, 658.559, 0.194669, -0.0390038, -0.0150727
402, 13.3667, 0.991039, 1, 27.0892, 12.0707, 658.365, 0.197221, -0.0381995, -0.0148273
403, 13.4, 0.990652, 1, 26.9367, 12.7977, 658.04, 0.199984, -0.0402226, -0.0140096
404, 13.4333, 0.990841, 1, 26.7704, 13.1363, 660.069, 0.19868, -0.0375795, -0.0136513
405, 13.4667, 0.990799, 1, 26.7669, 13.1464, 660.183, 0.19842, -0.0378614, -0.0134774
406, 13.5, 0.990934, 1, 26.515, 13.0716, 659.132, 0.199891, -0.0388889, -0.0140883
407, 13.5333, 0.991372, 1, 26.6015, 12.8181, 658.301, 0.202643, -0.0398205, -0.0156135
408, 13.5667, 0.99094, 1, 26.6192, 12.6521, 657.97, 0.203498, -0.0397154, -0.0150628
409, 13.6, 0.990804, 1, 26.6253, 12.6399, 657.877, 0.206274, -0.041339, -0.0159553
410, 13.6333, 0.991377, 1, 26.6129, 13.0205, 657.788, 0.209644, -0.0410605, -0.0176383
411, 13.6667, 0.990998, 1, 27.0278, 13.0183, 658.711, 0.204282, -0.0442926, -0.0186261
412, 13.7, 0.991528, 1, 26.9026, 11.7098, 658.723, 0.198684, -0.0454469, -0.0184706
413, 13.7333, 0.99088, 1, 26.4501, 11.5213, 658.58, 0.199117, -0.045822, -0.0191737
414, 13.7667, 0.990815, 1, 26.6821, 11.3898, 658.887, 0.198922, -0.0469019, -0.0195309
415, 13.8, 0.990995, 1, 26.8437, 12.4586, 658.443, 0.202486, -0.0464118, -0.0189279
416, 13.8333, 0.990642, 1, 26.7239, 13.4788, 659.132, 0.198463, -0.0463093, -0.0208049
417, 13.8667, 0.991165, 1, 26.8308, 12.522, 660.027, 0.196402, -0.0462885, -0.0204965
418, 13.9, 0.991088, 1, 26.9263, 11.9551, 659.015, 0.192212, -0.0486384, -0.0204965
419, 13.9333, 0.992067, 1, 26.8756, 11.8025, 660.277, 0.196816, -0.0452625, -0.0208416
420, 13.9667, 0.991213, 1, 26.9157, 11.2405, 659.924, 0.193007, -0.0459246, -0.0198946
421, 14, 0.990796, 1, 26.9153, 11.9625, 659.293, 0.199705, -0.0460446, -0.0196958
422, 14.0333, 0.990932, 1, 26.876, 12.5805, 659.806, 0.201419, -0.0448508, -0.0205258
423, 14.0667, 0.991025, 1, 26.8381, 12.2461, 660.273, 0.201366, -0.0458907, -0.0196428
424, 14.1, 0.990626, 1, 26.7435, 11.9437, 659.37, 0.196206, -0.0458031, -0.0207676
425, 14.1333, 0.990384, 1, 26.545, 11.4836, 659.233, 0.194322, -0.0439908, -0.0221987
426, 14.1667, 0.991496, 1, 26.4711, 11.142, 659.519, 0.194946, -0.0438543, -0.0224577
427, 14.2, 0.991074, 1, 26.3181, 11.4972, 659.662, 0.197837, -0.0420153, -0.0232614
428, 14.2333, 0.991591, 1, 26.3024, 12.1185, 659.505, 0.200875, -0.0426293, -0.0231818
429, 14.2667, 0.991139, 1, 26.2133, 12.1265, 658.916, 0.197488, -0.0427364, -0.0248898
430, 14.3, 0.99104, 1, 26.0729, 11.9589, 659.15, 0.19681, -0.0420089, -0.0249899
431, 14.3333, 0.991875, 1, 25.923, 11.4021, 659.032, 0.194017, -0.0427238, -0.0246996
432, 14.3667, 0.991109, 1, 25.8502, 11.0979, 659.118, 0.192279, -0.0419727, -0.0240844
433, 14.4, 0.990893, 1, 25.6023, 11.5237, 658.595, 0.194984, -0.0420376, -0.0274992
434, 14.4333, 0.991271, 1, 25.2564, 11.796, 657.513, 0.200194, -0.0413483, -0.0288877
435, 14.4667, 0.990814, 1, 25.2276, 11.6242, 657.765, 0.197109, -0.0409531, -0.028137
436, 14.5, 0.99099, 1, 25.157, 11.2684, 658.093, 0.197709, -0.0422514, -0.0285357
437, 14.5333, 0.990974, 1, 25.068, 11.1065, 658.055, 0.196691, -0.0410099, -0.0290904
438, 14.5667, 0.990275, 1, 25.0091, 11.1984, 657.432, 0.198794, -0.0415422, -0.0299241
439, 14.6, 0.990879, 1, 24.9221, 11.499, 657.032, 0.199688, -0.0414301, -0.0304916
440, 14.6333, 0.990231, 1, 24.9335, 11.8991, 657.482, 0.199694, -0.0396818, -0.0306951
441, 14.6667, 0.989744, 1, 24.8831, 11.8133, 657.933, 0.195931, -0.0388497, -0.0300571
442, 14.7, 0.990814, 1, 24.871, 11.7243, 657.802, 0.197274, -0.0379858, -0.029415
443, 14.7333, 0.990794, 1, 24.8684, 11.7355, 657.782, 0.196848, -0.0382202, -0.0291302
444, 14.7667, 0.990548, 1, 24.9165, 11.3772, 657.446, 0.196586, -0.0396638, -0.0299604
445, 14.8, 0.991332, 1, 24.7578, 11.5424, 656.788, 0.197161, -0.0405229, -0.0299908
446, 14.8333, 0.990932, 1, 24.8299, 11.6727, 657.298, 0.198162, -0.0408274, -0.0279396
447, 14.8667, 0.990696, 1, 24.8078, 11.8106, 657.106, 0.198485, -0.0401362, -0.0291865
448, 14.9, 0.991454, 1, 24.797, 11.772, 656.94, 0.199963, -0.0417495, -0.0280034
449, 14.9333, 0.990896, 1, 24.6723, 11.67, 656.624, 0.198925, -0.041704, -0.0280589
450, 14.9667, 0.990982, 1, 24.6236, 11.653, 657.016, 0.201147, -0.0420672, -0.0273722
451, 15, 0.99101, 1, 24.5733, 11.8554, 657.21, 0.202773, -0.0426353, -0.0269283
452, 15.0333, 0.991143, 1, 24.5195, 12.0881, 657.735, 0.200774, -0.0419664, -0.0277867
453, 15.0667, 0.990144, 1, 24.3985, 12.1212, 657.383, 0.201245, -0.0413632, -0.0288172
454, 15.1, 0.990656, 1, 24.2584, 12.0664, 657.232, 0.200534, -0.0418823, -0.0294653
455, 15.1333, 0.990432, 1, 24.1736, 11.8569, 657.479, 0.20356, -0.042408, -0.029858
456, 15.1667, 0.990403, 1, 24.0387, 11.8388, 656.989, 0.201518, -0.040838, -0.0317551
457, 15.2, 0.991381, 1, 23.8741, 11.8934, 656.432, 0.198741, -0.0381008, -0.0318857
458, 15.2333, 0.990168, 1, 23.8116, 12.0311, 656.517, 0.199803, -0.0394148, -0.0323789
459, 15.2667, 0.990137, 1, 23.802, 12.044, 656.419, 0.198714, -0.0395354, -0.0325293
460, 15.3, 0.990216, 1, 23.9225, 12.5037, 660.322, 0.199926, -0.0416589, -0.0308107
461, 15.3333, 0.988816, 1, 24.039, 12.6196, 664.221, 0.204, -0.0384905, -0.028398
462, 15.3667, 0.9898, 1, 23.8187, 12.5745, 661.795, 0.202133, -0.0395436, -0.0315959
463, 15.4, 0.990157, 1, 23.5731, 12.374, 660.753, 0.204962, -0.0385402, -0.0311847
464, 15.4333, 0.991003, 1, 23.3507, 12.443, 658.48, 0.203364, -0.0391457, -0.0328449
465, 15.4667, 0.990736, 1, 23.2638, 12.5442, 659.156, 0.204134, -0.035751, -0.0331841
466, 15.5, 0.991144, 1, 23.2192, 12.4542, 658.799, 0.206578, -0.0381535, -0.0332717
467, 15.5333, 0.990236, 1, 23.2497, 12.6227, 659.695, 0.20746, -0.0375984, -0.0339787
468, 15.5667, 0.989566, 1, 23.4694, 13.0592, 664.289, 0.207957, -0.0356619, -0.0337509
469, 15.6, 0.990526, 1, 23.7954, 13.5554, 668.859, 0.219396, -0.0395578, -0.0337684
470, 15.6333, 0.990357, 1, 23.4782, 13.3745, 665.352, 0.219249, -0.0377473, -0.0357886
471, 15.6667, 0.990503, 1, 23.213, 13.1338, 660.242, 0.210971, -0.0370009, -0.0338881
472, 15.7, 0.990305, 1, 23.1011, 13.0336, 659.466, 0.212695, -0.0382469, -0.0343881
473, 15.7333, 0.990533, 1, 22.94, 12.876, 658.086, 0.21291, -0.0373909, -0.0347232
474, 15.7667, 0.990621, 1, 22.9343, 12.9097, 657.637, 0.212637, -0.0366197, -0.0364199
475, 15.8, 0.990795, 1, 22.9587, 12.8933, 656.753, 0.213998, -0.0387499, -0.0357296
476, 15.8333, 0.990527, 1, 23.0631, 13.1931, 656.791, 0.217166, -0.0388947, -0.0341667
477, 15.8667, 0.991058, 1, 23.3478, 13.2536, 658.985, 0.210165, -0.0394564, -0.0315181
478, 15.9, 0.991031, 1, 23.3491, 13.252, 659.076, 0.210627, -0.0392781, -0.0315411
479, 15.9333, 0.99089, 1, 23.3642, 13.2757, 658.391, 0.211515, -0.0381963, -0.0323965
480, 15.9667, 0.991368, 1, 23.3884, 13.2767, 658.635, 0.209198, -0.0389332, -0.0321112
481, 16, 0.99168, 1, 23.2615, 13.3568, 659.664, 0.214147, -0.0344806, -0.0312812
482, 16.0333, 0.990772, 1, 23.1132, 13.3523, 658.954, 0.215805, -0.035069, -0.030746
483, 16.0667, 0.991555, 1, 23.1421, 13.7656, 659.421, 0.217622, -0.0355983, -0.030304
484, 16.1, 0.991499, 1, 23.1412, 13.7918, 659.621, 0.216281, -0.0357225, -0.030455
485, 16.1333, 0.991934, 1, 23.0982, 13.6412, 659.346, 0.216409, -0.0378082, -0.0300628
486, 16.1667, 0.990654, 1, 23.3326, 13.8942, 659.305, 0.216355, -0.0394996, -0.029457
487, 16.2, 0.991448, 1, 24.0438, 13.5662, 660.46, 0.215967, -0.0381984, -0.0291972
488, 16.2333, 0.990775, 1, 23.8562, 13.7404, 659.808, 0.212903, -0.0379756, -0.0303133
489, 16.2667, 0.991959, 1, 23.3951, 13.9817, 659.713, 0.215077, -0.0383011, -0.0305979
490, 16.3, 0.991984, 1, 23.3919, 13.9954, 659.731, 0.21464, -0.0378897, -0.0308242
491, 16.3333, 0.990847, 1, 23.7544, 13.5348, 659.855, 0.214102, -0.0376924, -0.0316836
492, 16.3667, 0.990972, 1, 23.604, 14.7817, 658.922, 0.221799, -0.0389293, -0.0304048
493, 16.4, 0.990954, 1, 23.3843, 15.0229, 659.683, 0.223016, -0.0384087, -0.0318351
494, 16.4333, 0.99191, 1, 23.4704, 13.8326, 659.648, 0.217217, -0.0392941, -0.0318614
495, 16.4667, 0.99133, 1, 23.3373, 14.6697, 658.593, 0.222762, -0.0383505, -0.0312354
496, 16.5, 0.991514, 1, 23.1895, 14.5591, 659.464, 0.218968, -0.0379794, -0.0316854
497, 16.5333, 0.991458, 1, 22.9351, 14.8385, 658.824, 0.220424, -0.0366885, -0.0323859
498, 16.5667, 0.990753, 1, 23.0908, 15.0267, 661.38, 0.220388, -0.0385429, -0.0316613
499, 16.6, 0.990217, 1, 23.3059, 15.234, 667.832, 0.234192, -0.040179, -0.0336146
500, 16.6333, 0.989818, 1, 22.962, 15.6509, 668.187, 0.242069, -0.0372499, -0.0360507
501, 16.6667, 0.989829, 1, 22.9891, 15.0638, 665.017, 0.227765, -0.0374444, -0.0342442
502, 16.7, 0.989765, 1, 22.9811, 15.0762, 665.127, 0.226915, -0.0375747, -0.0341058
503, 16.7333, 0.991247, 1, 22.4059, 15.1882, 663.267, 0.228764, -0.0378328, -0.0347023
504, 16.7667, 0.989764, 1, 22.7086, 15.0614, 664.122, 0.23326, -0.0396267, -0.035218
505, 16.8, 0.988035, 1, 22.849, 15.0989, 673.227, 0.258945, -0.036152, -0.0363338
506, 16.8333, 0.987868, 1, 23.7545, 16.7063, 673.149, 0.276931, -0.0421824, -0.0353668
507, 16.8667, 0.988284, 1, 25.1968, 17.1568, 671.702, 0.284734, -0.0447403, -0.0308986
508, 16.9, 0.988936, 1, 28.2296, 16.949, 668.003, 0.285032, -0.0582172, -0.0148615
509, 16.9333, 0.989798, 1, 29.843, 18.516, 660.683, 0.291217, -0.0678166, -0.00123872
510, 16.9667, 0.989998, 1, 33.8125, 17.879, 661.687, 0.291518, -0.0873873, 0.0196506
511, 17, 0.990284, 1, 36.515, 16.4641, 659.048, 0.282493, -0.104099, 0.0373707
512, 17.0333, 0.986822, 1, 39.7519, 18.0194, 656.658, 0.302089, -0.11282, 0.0497666
513, 17.0667, 0.986059, 1, 42.6512, 18.5404, 655.37, 0.291375, -0.120341, 0.058283
514, 17.1, 0.960727, 1, 44.5657, 18.7374, 646.168, 0.324073, -0.1077, 0.0553598
515, 17.1333, 0.911242, 1, 46.4227, 20.5075, 652.612, 0.284354, -0.122567, 0.0698316
516, 17.1667, 0.8477, 1, 48.5969, 20.9698, 657.8, 0.291234, -0.126518, 0.0993902
517, 17.2, 0.80054, 1, 49.4419, 18.9691, 640.678, 0.386642, -0.158193, 0.0991416
518, 17.2333, 0.793687, 1, 49.4678, 18.7942, 638.834, 0.407873, -0.158495, 0.094211
519, 17.2667, 0.906361, 1, 46.5689, 17.5614, 628.861, 0.481192, -0.196296, 0.0849261
520, 17.3, 0.908172, 1, 45.4284, 17.2669, 626.468, 0.498118, -0.181889, 0.0740198
521, 17.3333, 0.731491, 1, 44.0458, 17.4006, 624.265, 0.492561, -0.163505, 0.0745854
522, 17.3667, 0.911047, 1, 40.6048, 17.7564, 644.269, 0.381847, -0.145009, 0.0763085
523, 17.4, 0.966403, 1, 36.9539, 16.9121, 642.483, 0.275001, -0.128377, 0.0309514
